station,date,hour,azimuth,magnitude,azimuth_class,magnitude_class,h_mean,h_std,d_mean,d_std,z_mean,z_std,h_pc3_std,d_pc3_std,z_pc3_std,samples,spectrogram_file,image_size,data_source,file_format,file_size_bytes,compression_ratio
SCN,2023-03-12,18,3.317,5.3,N,Medium,38088.122388888885,1511.6603961699657,-295.7411111111112,1767.3906842665263,31762.46372222222,1489.9315709475197,320.48257046784175,298.5134707784192,176.01459069068892,3600,SCN_20230312_H18_3comp_spec.png,224x224,SSH Server v2.2 (Dual Format),gz,510354,2.8864729187975406
LWA,2023-03-10,9,2.874,5.2,N,Medium,38397.66672222222,1214.6129200276705,-69.61144444444443,753.6699307810211,32354.39372222222,680.6960364089182,197.51059597877082,102.59740695214614,48.27751998041716,3600,LWA_20230310_H09_3comp_spec.png,224x224,SSH Server v2.2 (Dual Format),gz,350237,4.20607474367357
SCN,2023-04-02,15,6.303,5.5,N,Medium,38350.05808333334,1239.1795645870761,-66.69450000000006,1353.1660658465535,32282.585527777774,1200.7979710148304,127.83658107749963,189.66922596088176,132.0801351200301,3600,SCN_20230402_H15_3comp_spec.png,224x224,SSH Server v2.2 (Dual Format),gz,515307,2.8587288742438974
KPY,2023-03-18,17,3.506,5.3,N,Medium,38619.87683333334,1362.575445273878,-633.6001666666666,1492.5798419459195,32240.675916666667,1471.273157372928,125.73182851809247,311.90840979811236,178.84223034456713,3600,KPY_20230318_H17_3comp_spec.png,224x224,SSH Server v2.2 (Dual Format),gz,396318,3.717022693897325
MJB,2023-03-16,22,5.819,5.5,N,Medium,38325.12802777778,1095.618280259801,352.88927777777786,1284.5460626927625,31753.72830555556,578.3787272640424,147.25650275998154,120.27067675255505,139.77303497560283,3600,MJB_20230316_H22_3comp_spec.png,224x224,SSH Server v2.2 (Dual Format),gz,388611,3.7907393254436954
SCN,2023-03-29,14,4.23,5.4,N,Medium,38276.70283333333,1945.3006348199403,805.6008055555557,1541.4356886184298,32075.861166666662,1831.2428039017577,200.2525522678907,133.9140102906427,211.719344775764,3600,SCN_20230329_H14_3comp_spec.png,224x224,SSH Server v2.2 (Dual Format),gz,466444,3.158199054977661
SCN,2023-04-01,2,3.492,5.3,N,Medium,37928.44566666667,1463.8439026727997,263.4579444444444,1278.2006401788228,32115.48558333333,1237.7462191263621,578.9694599866558,336.7471882202144,185.1198268732619,3600,SCN_20230401_H02_3comp_spec.png,224x224,SSH Server v2.2 (Dual Format),gz,522885,2.817298258699332
SCN,2023-04-13,17,3.905,5.3,N,Medium,37961.28311111111,1791.77509985932,778.7911666666664,1401.3973110652314,31840.648194444446,1791.3635677317825,237.41033200619685,254.078228053906,229.40137623241213,3600,SCN_20230413_H17_3comp_spec.png,224x224,SSH Server v2.2 (Dual Format),gz,204234,7.2129175357677955
KPY,2023-04-12,5,3.403,5.3,N,Medium,37468.76669444444,1322.5580863904813,-237.48816666666667,831.1337146659477,32113.50611111111,1300.1258017768848,537.4452955276336,134.56823923189012,165.20509016603296,3600,KPY_20230412_H05_3comp_spec.png,224x224,SSH Server v2.2 (Dual Format),gz,368261,4.0002145217658125
SCN,2023-04-10,18,16.745,6.5,N,Large,37695.99572222222,1260.9621846997677,178.38847222222222,1238.4638349261104,31785.51777777778,1508.5513330622694,159.4022833686723,193.4382183208476,191.1719763716989,3600,SCN_20230410_H18_3comp_spec.png,224x224,SSH Server v2.2 (Dual Format),gz,520402,2.8307404660243427
SCN,2023-04-13,18,4.723,5.4,N,Medium,38441.92519444445,1272.244639289689,244.12630555555555,1846.8444633315967,32497.303833333335,1544.4365306845998,111.58275945543154,275.3743475709353,234.5825910329321,3600,SCN_20230413_H18_3comp_spec.png,224x224,SSH Server v2.2 (Dual Format),gz,204234,7.2129175357677955
SCN,2023-04-05,22,2.306,5.2,N,Medium,38016.21255555556,1333.222567242045,-163.36358333333334,1229.7106713048597,32279.37747222222,1604.497324623215,258.02388195478824,149.35248579015453,286.99634773115713,3600,SCN_20230405_H22_3comp_spec.png,224x224,SSH Server v2.2 (Dual Format),gz,223874,6.58014329488909
SBG,2023-04-04,14,5.835,5.5,N,Medium,38847.36361111111,747.0063152516507,103.55644444444444,1455.7905057457892,32875.422583333326,1186.766217761758,93.9824611275853,322.6003807773246,251.83432131669386,3600,SBG_20230404_H14_3comp_spec.png,224x224,SSH Server v2.2 (Dual Format),gz,471811,3.1222735374970063
KPY,2023-04-12,17,3.52,5.3,N,Medium,37374.58619444445,1872.2828734138586,7.939583333333366,1318.190594456551,31832.63636111111,1886.489454767059,210.94068695039388,500.92254769643864,193.10572015115466,3600,KPY_20230412_H17_3comp_spec.png,224x224,SSH Server v2.2 (Dual Format),gz,368261,4.0002145217658125
SBG,2023-04-17,13,2.445,5.2,N,Medium,37961.624916666675,790.2120333202729,271.7825833333333,1026.621384369078,32063.854916666663,799.7520037092356,212.31287444498784,141.27330562068929,218.60415221350615,3600,SBG_20230417_H13_3comp_spec.png,224x224,SSH Server v2.2 (Dual Format),gz,448341,3.28572002114462
LPS,2023-05-27,14,2.726,5.2,N,Medium,38527.26283333334,1058.949835443259,-315.21641666666665,1144.6212844454244,32274.080222222216,1416.3773411371058,126.44939132530715,169.10790532224468,292.8506019691168,3600,LPS_20230527_H14_3comp_spec.png,224x224,SSH Server v2.2 (Dual Format),gz,275738,5.342473652525223
SMG,2023-05-02,3,2.294,5.2,N,Medium,37658.38433333334,1458.5578391815282,481.9721111111112,1199.5814481518075,32221.241583333333,1509.129906699826,222.91938464082034,351.6576492792105,285.602042152374,3600,SMG_20230502_H03_3comp_spec.png,224x224,SSH Server v2.2 (Dual Format),gz,442127,3.331900110149346
SMG,2023-05-26,18,2.932,5.2,N,Medium,39042.73905555556,1238.0872726383661,0.019972222222196353,999.7763459497104,33217.43119444445,1203.744178994448,171.04211151853377,349.53586958274724,210.1913732645425,3600,SMG_20230526_H18_3comp_spec.png,224x224,SSH Server v2.2 (Dual Format),gz,433079,3.401511040710817
SBG,2023-05-27,13,5.393,5.5,N,Medium,38046.592749999996,1265.0101147224934,203.78336111111113,1226.4167851569932,31720.735305555554,880.8148455459144,195.0811489895105,162.9830549666995,105.14658159249902,3600,SBG_20230527_H13_3comp_spec.png,224x224,SSH Server v2.2 (Dual Format),gz,423371,3.479508516171396
SMG,2023-06-03,22,2.428,5.2,N,Medium,38075.162027777784,899.6352167003886,122.20497222222227,1818.5283494048606,32037.876166666672,688.0172225991755,269.6815914576972,324.7091323851373,300.48860678892595,3600,SMG_20230603_H22_3comp_spec.png,224x224,SSH Server v2.2 (Dual Format),gz,430769,3.419751653438386
SBG,2023-06-24,12,3.088,5.3,N,Medium,38687.60813888889,989.6139013849362,813.4867222222223,1065.6572218491538,32317.67102777778,912.215288034847,224.6658944740013,105.15354630558816,132.79781757529966,3600,SBG_20230624_H12_3comp_spec.png,224x224,SSH Server v2.2 (Dual Format),gz,463471,3.1784577675841637
SBG,2023-06-09,13,3.615,5.3,N,Medium,38197.37652777778,1309.863318071627,492.5113055555557,1559.45840152117,32167.92,1257.8545971768315,175.27771967578732,187.60499778536968,174.6891732854486,3600,SBG_20230609_H13_3comp_spec.png,224x224,SSH Server v2.2 (Dual Format),gz,441150,3.339279156749405
KPY,2023-07-11,22,2.57,5.2,N,Medium,37758.70052777777,908.6713418516615,108.17700000000005,1021.6598545715801,31606.007972222218,1276.4055788795256,149.54381428920752,96.90670603709404,238.41107748512277,3600,KPY_20230711_H22_3comp_spec.png,224x224,SSH Server v2.2 (Dual Format),gz,363184,4.056134080796511
SBG,2023-07-24,11,2.172,5.2,N,Medium,38758.355444444445,754.0769214692758,241.2213611111112,1219.7425086772448,33130.587916666664,1161.577705255081,113.60626296217221,178.35490053914347,209.4446146925435,3600,SBG_20230724_H11_3comp_spec.png,224x224,SSH Server v2.2 (Dual Format),gz,441417,3.3372593262153476
SMG,2023-08-12,12,7.13,5.6,N,Medium,38800.53324999999,1272.3471914460101,-205.44322222222226,1205.045292188756,32660.05802777778,1219.2286756761878,208.70952081009023,607.3722507227263,173.9524106950417,3600,SMG_20230812_H12_3comp_spec.png,224x224,SSH Server v2.2 (Dual Format),gz,440691,3.342757169989857
KPY,2023-08-14,7,3.148,5.3,N,Medium,38296.89333333333,1613.9202904831864,249.3435555555556,1754.9665826677988,32504.19722222222,1496.4759194420947,261.37769859522786,317.57428287441877,232.31003343342675,3600,KPY_20230814_H07_3comp_spec.png,224x224,SSH Server v2.2 (Dual Format),gz,371847,3.9616374476599248
SBG,2023-08-23,17,3.578,5.3,N,Medium,39189.08180555556,960.6267603032036,377.0809722222222,443.1681948220479,33200.909138888885,999.416003325238,290.1085299380953,88.09558479449693,246.01378366561823,3600,SBG_20230823_H17_3comp_spec.png,224x224,SSH Server v2.2 (Dual Format),gz,444366,3.3151118672445685
MLB,2023-08-22,20,5.659,5.5,N,Medium,38956.94619444444,1438.432154120499,-585.069111111111,1444.2567045163132,32303.659777777775,1278.270518510571,196.54954723306014,238.79614209150628,242.8830017567577,3600,MLB_20230822_H20_3comp_spec.png,224x224,SSH Server v2.2 (Dual Format),gz,372433,3.9554040592536106
SBG,2023-08-26,17,4.211,5.4,N,Medium,39373.45797222222,1189.2987604316343,646.8404722222223,692.6714579223924,33269.54744444445,1181.9734617880588,268.7689662856041,113.46759038235555,299.0393520805782,3600,SBG_20230826_H17_3comp_spec.png,224x224,SSH Server v2.2 (Dual Format),gz,460634,3.198033579805225
SMG,2023-09-08,14,2.643,5.2,N,Medium,38700.857083333336,1029.326592472986,-320.21,1362.8330651379624,32509.567222222224,1388.4602280596282,341.7357889868805,217.82422575675116,419.1169370183356,3600,SMG_20230908_H14_3comp_spec.png,224x224,SSH Server v2.2 (Dual Format),gz,447254,3.2937055901121064
LPS,2023-09-18,13,5.489,5.5,N,Medium,37875.20538888889,1131.3526195487634,653.0080833333333,1139.0713561658188,31883.200749999996,945.999498139398,192.5618379104347,376.97939294353114,150.50690086622856,3600,LPS_20230918_H13_3comp_spec.png,224x224,SSH Server v2.2 (Dual Format),gz,448943,3.2813141089180586
SCN,2023-09-23,18,2.325,5.2,N,Medium,38226.13413888889,1720.8077596464796,216.72619444444445,1360.1808903352878,32014.954555555556,1764.4221454271344,228.57594692560437,190.70363319942757,250.1337195695468,3600,SCN_20230923_H18_3comp_spec.png,224x224,SSH Server v2.2 (Dual Format),gz,507517,2.9026081884941783
SCN,2023-09-23,13,2.615,5.2,N,Medium,38431.33730555556,1286.075794753156,404.6606388888889,1263.1089543257642,31998.760222222227,739.361708319304,187.44371162818527,167.05874315643658,106.55354522550503,3600,SCN_20230923_H13_3comp_spec.png,224x224,SSH Server v2.2 (Dual Format),gz,507517,2.9026081884941783
MLB,2023-09-27,21,4.975,5.4,N,Medium,36954.91547222223,1148.6726576657693,403.22033333333326,1630.929279375855,31091.02236111111,1243.4748954006461,159.66166511923086,216.88753734446624,173.27754415213943,3600,MLB_20230927_H21_3comp_spec.png,224x224,SSH Server v2.2 (Dual Format),gz,406381,3.624980006447152
KPY,2023-10-13,1,2.705,5.2,N,Medium,38356.97719444444,1153.9365850424151,456.5934444444444,1647.7677642095491,32327.37813888889,1389.103257975919,114.60515033544411,425.82017802493175,333.32745518472603,3600,KPY_20231013_H01_3comp_spec.png,224x224,SSH Server v2.2 (Dual Format),gz,462346,3.1861917265424595
LWA,2023-10-19,13,2.067,5.2,N,Medium,38651.682944444445,1181.279469308219,611.6231388888889,1348.4525778690975,32612.483833333332,1149.1851101177815,111.12700302807278,153.42241224411507,82.64614589836391,3600,LWA_20231019_H13_3comp_spec.png,224x224,SSH Server v2.2 (Dual Format),gz,405728,3.6308142400820254
SBG,2023-12-11,11,8.175,5.7,N,Medium,38423.99877777778,1092.8888130005898,135.07597222222233,1482.2548098750317,32621.799333333332,1191.1711882357163,127.27420207879128,205.2542544780212,147.0036885986289,3600,SBG_20231211_H11_3comp_spec.png,224x224,SSH Server v2.2 (Dual Format),gz,428740,3.4359355320240703
KPY,2023-12-10,1,3.905,5.3,N,Medium,37958.497749999995,725.7458957651351,355.12097222222224,1278.4652484572837,32022.167111111106,993.7111644355598,81.24102929428682,372.2179012812858,225.36822393054803,3600,KPY_20231210_H01_3comp_spec.png,224x224,SSH Server v2.2 (Dual Format),gz,359088,4.102401082742949
SCN,2023-12-13,1,6.947,5.6,N,Medium,38721.71719444445,1405.1049953518366,637.8449722222223,1435.6568011201352,32806.791277777775,1378.0345466365939,117.32284750035898,269.15181074039003,127.53874967980013,3600,SCN_20231213_H01_3comp_spec.png,224x224,SSH Server v2.2 (Dual Format),gz,519708,2.83452053845621
SBG,2023-12-21,14,6.848,5.6,N,Medium,38497.91225,1731.589745453083,474.83205555555566,1498.8053904694298,32759.074500000002,1804.1123838268852,205.27601605912508,297.13668124366245,207.19473052200635,3600,SBG_20231221_H14_3comp_spec.png,224x224,SSH Server v2.2 (Dual Format),gz,417144,3.5314495713710374
SCN,2023-12-19,17,3.806,5.3,N,Medium,39371.64869444445,1554.7688235138103,219.91044444444444,1631.5012440615078,33093.94375,1603.852457743834,249.30675166874968,355.54354735973556,193.03397971107833,3600,SCN_20231219_H17_3comp_spec.png,224x224,SSH Server v2.2 (Dual Format),gz,529756,2.7807575563089424
CLP,2023-01-01,15,2.064,5.2,N,Medium,38399.389861111114,902.4728180578707,3.5503055555555814,767.6554621920175,32444.650361111107,700.4231763012054,353.0393621093098,123.35964735246168,305.68244424352355,3600,CLP_20230101_H15_3comp_spec.png,224x224,SSH Server v2.2 (Dual Format),gz,487026,3.0247317391679296
TRT,2022-12-29,7,,5.2,NW,Medium,38714.43541666667,1383.9362537276677,453.7473888888887,1947.5700228386781,32302.99402777778,1437.971744016319,319.253193305754,200.70337300919593,238.3983529505192,3600,TRT_20221229_H07_3comp_spec.png,224x224,SSH Server v2.2 (Dual Format),gz,372502,3.954671384314715
TRT,2023-01-14,3,4.301,5.4,N,Medium,39238.12533333333,1452.1843911204169,130.223611111111,1057.5904258282726,32908.3015,1426.5098868306259,316.4340625748293,140.34986972650722,256.9961902910848,3600,TRT_20230114_H03_3comp_spec.png,224x224,SSH Server v2.2 (Dual Format),gz,352592,4.17798191677633
SKB,2023-01-20,13,14.12,6.2,N,Large,37336.84811111111,1442.44260635554,771.5096666666667,1254.9288482910986,31544.096416666664,1680.57052859238,351.4368440931777,129.87872946486428,451.84835292833526,3600,SKB_20230120_H13_3comp_spec.png,224x224,SSH Server v2.2 (Dual Format),gz,365661,4.028657691140155
TRT,2023-02-28,1,2.373,5.2,N,Medium,38380.03061111111,467.98546442486844,914.1815555555557,1058.0717723575287,32432.114444444444,790.8086193133248,78.60433071280616,292.8503063301602,309.49458085214843,3600,TRT_20230228_H01_3comp_spec.png,224x224,SSH Server v2.2 (Dual Format),gz,396892,3.7116469971679953
CLP,2023-02-23,3,2.153,5.2,N,Medium,38427.54519444444,1135.1211227242156,301.21536111111106,1349.8377312045627,32345.063916666666,792.8303991787155,141.80186935171704,332.42008203873627,230.22469991904987,3600,CLP_20230223_H03_3comp_spec.png,224x224,SSH Server v2.2 (Dual Format),gz,516051,2.8546073934552982
SKB,2023-03-29,17,4.306,5.4,N,Medium,37975.83677777778,954.6153565690189,-851.8914166666666,1662.5854640359241,32000.69919444444,946.9325773557929,135.83784401459621,464.1796870839447,146.79918794124103,3600,SKB_20230329_H17_3comp_spec.png,224x224,SSH Server v2.2 (Dual Format),gz,365571,4.02964950720927
TRT,2023-04-19,13,6.618,5.6,N,Medium,37875.545361111115,913.4403953951197,282.3788888888889,1080.4198944771883,31984.96175,923.354098581629,394.5614271409889,258.5734181529088,314.35880526187555,3600,TRT_20230419_H13_3comp_spec.png,224x224,SSH Server v2.2 (Dual Format),gz,373894,3.939948220618678
TRT,2023-05-23,11,2.174,5.2,N,Medium,38568.40147222223,1056.6213652200581,338.6947222222222,962.4228902791414,32765.009083333338,1103.1611211288543,133.05231487042704,118.79763054290703,137.42830890777518,3600,TRT_20230523_H11_3comp_spec.png,224x224,SSH Server v2.2 (Dual Format),gz,387311,3.803462850267614
SKB,2023-05-06,1,2.112,5.2,N,Medium,36971.24077777778,1317.0518426556819,-279.1957222222223,1373.7949068278515,30854.22480555555,1440.717213918785,170.8407749483947,490.6966947318303,384.36107342027947,3600,SKB_20230506_H01_3comp_spec.png,224x224,SSH Server v2.2 (Dual Format),gz,439509,3.351747063200071
TRT,2023-06-06,7,7.39,5.2,N,Medium,38050.333027777786,1077.0087749104766,783.7144444444444,1645.6492307030624,31993.189805555554,932.3707963537337,125.24368483411268,339.9069674380537,224.54533452688543,3600,TRT_20230606_H07_3comp_spec.png,224x224,SSH Server v2.2 (Dual Format),gz,337655,4.362805230190579
SKB,2023-06-05,7,2.33,5.6,N,Medium,37129.965749999996,1767.0243582713163,-196.5002777777779,1783.2830611465317,31541.76708333333,1462.6501353507247,408.69971117852174,286.5908471547027,336.1661115188954,3600,SKB_20230605_H07_3comp_spec.png,224x224,SSH Server v2.2 (Dual Format),gz,352358,4.180756503329
TRT,2023-06-28,14,5.958,5.5,N,Medium,39140.640666666666,1417.200969076644,588.1399722222222,1064.699931514091,33443.653777777785,1336.7127461496962,283.22696615390333,233.75620929717965,229.0283716400318,3600,TRT_20230628_H14_3comp_spec.png,224x224,SSH Server v2.2 (Dual Format),gz,359252,4.100528319953682
TRT,2023-07-12,22,2.185,5.2,N,Medium,38264.39880555555,1314.531803808327,899.1740555555557,1056.8299763150158,32339.73077777778,1447.305449866696,106.33183625392134,120.40077898375006,260.17619120612335,3600,TRT_20230712_H22_3comp_spec.png,224x224,SSH Server v2.2 (Dual Format),gz,338879,4.3470471761307135
SKB,2023-07-21,7,4.001,5.3,N,Medium,37092.98230555555,1657.8993766462804,983.030777777778,966.6575498176152,31595.753138888893,1392.2262139649788,402.5122771163209,203.36816756183603,164.38856066687214,3600,SKB_20230721_H07_3comp_spec.png,224x224,SSH Server v2.2 (Dual Format),gz,393428,3.744326789145663
TRT,2023-08-02,10,2.699,5.2,N,Medium,38214.94583333333,721.7595589517297,1034.3102222222224,1256.9094558505865,32050.152250000003,833.0046662203863,83.6339608360009,156.0816595882557,218.0480452350892,3600,TRT_20230802_H10_3comp_spec.png,224x224,SSH Server v2.2 (Dual Format),gz,380874,3.8677436632587154
CLP,2023-08-15,20,2.201,5.2,N,Medium,38833.955,1246.075194579854,62.92602777777776,1154.1040910535082,32746.26138888889,1433.5725699331504,291.37559840020714,155.21894111589606,388.4655087149738,3600,CLP_20230815_H20_3comp_spec.png,224x224,SSH Server v2.2 (Dual Format),gz,494879,2.9767337066232353
TRT,2023-09-11,5,2.896,5.2,N,Medium,37313.77694444444,1504.7753300526656,1098.0720000000001,1430.2666257222425,31451.799555555557,1325.7254231194927,260.6118219419727,171.83831253510397,210.34899785500286,3600,TRT_20230911_H05_3comp_spec.png,224x224,SSH Server v2.2 (Dual Format),gz,349492,4.215040687626613
SKB,2023-09-10,20,7.235,5.6,N,Medium,37914.13958333333,1638.0701535554792,-675.7825,1247.6604052583002,32019.623888888887,1194.397603448603,478.00817129049574,368.2335320601718,175.3522736470211,3600,SKB_20230910_H20_3comp_spec.png,224x224,SSH Server v2.2 (Dual Format),gz,379906,3.8775986691444726
TRT,2023-09-30,3,2.827,5.2,N,Medium,37687.419555555556,2124.8522016329152,283.2173888888889,1421.3855055281113,32597.49188888889,1437.8189981224991,382.30603580397025,362.56512637907304,242.85049561735784,3600,TRT_20230930_H03_3comp_spec.png,224x224,SSH Server v2.2 (Dual Format),gz,374061,3.938189225821457
CLP,2023-10-02,14,3.411,5.3,N,Medium,38428.205,1106.3733441180693,700.9745,1468.572438341162,31994.82866666667,1406.688317471768,321.45009789966946,429.4733201462129,305.60875458256527,3600,CLP_20231002_H14_3comp_spec.png,224x224,SSH Server v2.2 (Dual Format),gz,481522,3.0593057015048117
CLP,2023-10-23,17,2.059,5.2,N,Medium,38942.33427777777,1274.0865905217183,-358.8400555555556,882.2843506212201,32613.783750000002,816.7725487210442,314.2963978070266,92.78500231816271,120.60729048310131,3600,CLP_20231023_H17_3comp_spec.png,224x224,SSH Server v2.2 (Dual Format),gz,462505,3.1850963773364613
TRT,2023-11-06,13,4.084,5.3,N,Medium,38407.5201111111,1415.3695904980639,-40.51991666666659,1562.4894580072796,32358.93172222222,1270.3282503962564,248.39359594491816,211.60801434263843,172.0439860222148,3600,TRT_20231106_H13_3comp_spec.png,224x224,SSH Server v2.2 (Dual Format),gz,436484,3.3749759441354095
SKB,2023-11-21,15,3.573,5.3,N,Medium,38479.70672222222,1498.7283934646177,81.61527777777779,1127.3143373990586,32128.786277777777,1752.871894057968,377.34998793630604,199.30499452783056,278.46652172553263,3600,SKB_20231121_H15_3comp_spec.png,224x224,SSH Server v2.2 (Dual Format),gz,424785,3.4679261273350046
SKB,2023-12-11,20,2.903,5.2,N,Medium,38357.862472222216,1478.6573253443285,-988.4594166666668,1169.0508472166612,32202.474777777774,1346.8627079490466,249.21613841262948,125.26723926326976,151.94093938535693,3600,SKB_20231211_H20_3comp_spec.png,224x224,SSH Server v2.2 (Dual Format),gz,357446,4.121246286152314
SRG,2023-12-12,11,2.138,5.2,N,Medium,38488.683722222224,1100.8294864386635,-165.24083333333337,1022.0737655480292,33091.76905555555,1102.4746270540636,130.7828316516423,263.49574406129113,167.46098699309292,3600,SRG_20231212_H11_3comp_spec.png,224x224,SSH Server v2.2 (Dual Format),gz,438070,3.362757093615176
SKB,2023-12-13,1,4.113,5.3,N,Medium,37059.286888888884,1175.6335531393217,698.2281666666667,1262.205704286911,31170.500361111106,1328.7520444961308,144.56700430367755,234.62101739757833,155.5123543796378,3600,SKB_20231213_H01_3comp_spec.png,224x224,SSH Server v2.2 (Dual Format),gz,391805,3.759837163895305
GTO,2023-01-06,20,7.33,5.6,N,Medium,40845.79216666666,1264.2651252362527,-742.3068333333332,1406.606199937746,30351.803916666664,1407.383869414254,150.75133111297862,348.4690818995489,179.24758520900008,3600,GTO_20230106_H20_3comp_spec.png,224x224,SSH Server v2.2 (Dual Format),gz,337934,4.359203276379412
GTO,2023-01-11,16,4.3,5.4,N,Medium,39873.201861111105,752.2893601566284,31.170749999999924,1458.7687990724287,29815.32327777778,1118.055115031023,82.0415197147283,480.9540024850618,296.77626630201553,3600,GTO_20230111_H16_3comp_spec.png,224x224,SSH Server v2.2 (Dual Format),gz,365306,4.032572692482467
GTO,2023-01-14,17,5.0,5.4,N,Medium,40719.11447222222,1502.0849202632382,800.5126388888889,1399.2303703440105,30877.61163888889,1564.106064335004,162.56262479747943,173.66853864423805,185.85480245086117,3600,GTO_20230114_H17_3comp_spec.png,224x224,SSH Server v2.2 (Dual Format),gz,352715,4.1765249564095654
GTO,2023-01-19,18,3.798,5.3,N,Medium,40125.22147222222,883.0363411374977,1069.967111111111,1128.1259262336557,29687.01052777778,1176.166036624341,89.67598848085025,118.26937470450301,82.32401184634278,3600,GTO_20230119_H18_3comp_spec.png,224x224,SSH Server v2.2 (Dual Format),gz,340456,4.326911553915925
GTO,2023-01-31,22,5.032,5.4,N,Medium,40090.6425,1141.5463666080202,349.77216666666675,750.1725202413813,30594.276055555554,1254.9450532920632,177.92155053389996,114.04472594540648,425.86700779566945,3600,GTO_20230131_H22_3comp_spec.png,224x224,SSH Server v2.2 (Dual Format),gz,360932,4.081441933660634
GTO,2023-03-07,11,4.094,5.3,N,Medium,40691.80152777778,969.3598607216111,163.45794444444445,771.8165443133328,30563.242722222225,1536.832989038508,231.8259187018361,130.3350957300984,223.52309678792642,3600,GTO_20230307_H11_3comp_spec.png,224x224,SSH Server v2.2 (Dual Format),gz,406198,3.6266131295575064
GTO,2023-03-29,9,2.016,5.2,N,Medium,41025.89266666667,784.8036416529791,118.46022222222223,1278.1464890161828,30830.76211111111,722.476106935177,102.66317401067487,132.56642466586783,68.4883166499294,3600,GTO_20230329_H09_3comp_spec.png,224x224,SSH Server v2.2 (Dual Format),gz,342686,4.298754544977035
GTO,2023-05-16,19,2.3,5.4,N,Medium,39495.39127777777,805.9551556393817,381.97516666666655,874.1503244166589,30371.048166666667,1407.1323679293348,108.93430683739902,134.85193559845317,272.19655158266977,3600,GTO_20230516_H19_3comp_spec.png,224x224,SSH Server v2.2 (Dual Format),gz,368446,3.998205978623733
GTO,2023-07-11,14,3.127,5.3,N,Medium,40776.54149999999,2001.4663258263026,170.29769444444443,812.7988423464225,31626.321055555556,1523.0318583871515,257.41193965251944,103.22261082662014,262.9210308757743,3600,GTO_20230711_H14_3comp_spec.png,224x224,SSH Server v2.2 (Dual Format),gz,354476,4.155776413635902
GTO,2023-07-12,11,3.373,5.3,N,Medium,39999.76580555555,1555.5421407217793,574.6644166666667,1348.4874443686667,30315.11625,1439.6472277300913,247.18160213672272,301.8290620499084,197.9053624474342,3600,GTO_20230712_H11_3comp_spec.png,224x224,SSH Server v2.2 (Dual Format),gz,350844,4.1987977562677425
GTO,2023-08-06,23,2.521,5.2,N,Medium,39872.299499999994,1423.6091735678083,-265.6076944444444,341.5345223468404,30092.903000000002,1183.36958685165,181.08047843264015,67.38028038823865,142.43793426441258,3600,GTO_20230806_H23_3comp_spec.png,224x224,SSH Server v2.2 (Dual Format),gz,327667,4.495792984951185
GTO,2023-08-06,19,2.395,5.2,N,Medium,40148.37611111111,1620.4303387428322,40.1420555555554,1351.9015007093597,29869.57938888889,1600.8030752381283,393.56109637087377,167.43198966512654,229.2110205371143,3600,GTO_20230806_H19_3comp_spec.png,224x224,SSH Server v2.2 (Dual Format),gz,327667,4.495792984951185
GTO,2023-08-17,17,8.434,5.7,N,Medium,40624.27047222222,1937.3542076309466,198.89355555555554,1607.5116814324563,30215.712944444444,1640.7557881368768,326.94507429832436,232.78730045788504,243.4844397757214,3600,GTO_20230817_H17_3comp_spec.png,224x224,SSH Server v2.2 (Dual Format),gz,348392,4.228349101012652
GTO,2023-08-28,17,4.648,5.5,N,Medium,39862.85688888889,1973.181955592227,-462.6430833333334,1166.3983016948387,30293.888333333332,1817.3816104196903,256.45939563191814,253.95946089416614,198.33919999653608,3600,GTO_20230828_H17_3comp_spec.png,224x224,SSH Server v2.2 (Dual Format),gz,359377,4.0991020571711605
GTO,2023-10-09,16,2.846,5.3,N,Medium,39559.73105555556,1483.5506103946093,584.5884722222222,1336.1161180484191,29818.21538888889,799.6333867167322,250.01699935166846,140.93026969565082,82.5855818440367,3600,GTO_20231009_H16_3comp_spec.png,224x224,SSH Server v2.2 (Dual Format),gz,351079,4.195987227945847
GTO,2023-10-15,14,3.83,5.4,N,Medium,40055.932222222225,1800.4639944949859,139.3270277777778,686.0316342398743,29786.87869444444,1973.4534030880895,229.12468601058382,108.28440713003295,269.26933759549104,3600,GTO_20231015_H14_3comp_spec.png,224x224,SSH Server v2.2 (Dual Format),gz,355390,4.145088494330173
GTO,2023-12-06,17,2.213,5.3,N,Medium,41561.26705555556,1410.6687880844943,405.8380277777778,718.8024473239418,31161.027333333335,1332.7662596384514,300.56563349234966,110.44948974360751,156.7801993703103,3600,GTO_20231206_H17_3comp_spec.png,224x224,SSH Server v2.2 (Dual Format),gz,409649,3.596061506313942
ALR,2023-03-31,8,4.075,5.4,N,Medium,38668.210277777776,1628.3635260830736,884.1971111111111,1229.1198988311783,32433.176194444444,1557.8392298709653,655.1500601878,145.24220566724557,127.59527990759014,3600,ALR_20230331_H08_3comp_spec.png,224x224,SSH Server v2.2 (Dual Format),gz,246676,5.971894306701909
LUT,2023-04-01,13,2.713,5.2,N,Medium,37311.14272222223,734.501113316855,36.380888888888876,1432.175239780496,31497.875805555555,1142.9285466927424,166.36689034487955,494.11807337441957,469.93852398380903,3600,LUT_20230401_H13_3comp_spec.png,224x224,SSH Server v2.2 (Dual Format),gz,421529,3.4947132937472865
